project,num_center_nodes,total_nodes
500983-v1.0.0-bad,1,51
500980-v1.0.0-bad,1,80
500986-v1.0.0-bad,2,81
500987-v1.0.0-bad,1,81
500991-v1.0.0-bad,1,51
500992-v1.0.0-bad,1,54
500985-v1.0.0-bad,2,92
500977-v1.0.0-bad,2,93
500984-v1.0.0-bad,1,76
501000-v1.0.0-bad,0,0
501003-v1.0.0-bad,0,0
500922-v1.0.0-bad,1,212
501002-v1.0.0-bad,0,0
501004-v1.0.0-bad,0,0
500994-v1.0.0-bad,1,71
501006-v1.0.0-bad,0,0
500997-v1.0.0-bad,1,46
500995-v1.0.0-bad,1,64
501005-v1.0.0-bad,0,0
500989-v1.0.0-bad,1,74
501007-v1.0.0-bad,1,53
500993-v1.0.0-bad,1,59
501010-v1.0.0-bad,1,48
501013-v1.0.0-bad,1,47
500998-v1.0.0-bad,1,81
501008-v1.0.0-bad,1,49
501001-v1.0.0-bad,1,47
501014-v1.0.0-bad,1,55
500996-v1.0.0-bad,1,57
500988-v1.0.0-bad,1,81
501012-v1.0.0-bad,1,65
501017-v1.0.0-bad,1,46
501021-v1.0.0-bad,1,50
501019-v1.0.0-bad,1,44
501016-v1.0.0-bad,1,55
501015-v1.0.0-bad,1,63
501009-v1.0.0-bad,1,69
501018-v1.0.0-bad,1,57
501023-v1.0.0-bad,1,61
501033-v1.0.0-bad,0,0
501020-v1.0.0-bad,1,60
501011-v1.0.0-bad,1,72
501024-v1.0.0-bad,1,66
501031-v1.0.0-bad,1,51
501032-v1.0.0-bad,0,0
500999-v1.0.0-bad,1,86
501022-v1.0.0-bad,1,49
501028-v1.0.0-bad,1,62
501025-v1.0.0-bad,1,71
501034-v1.0.0-bad,0,0
501030-v1.0.0-bad,1,54
501039-v1.0.0-bad,1,43
501029-v1.0.0-bad,1,53
501049-v1.0.0-bad,0,0
501040-v1.0.0-bad,1,56
501026-v1.0.0-bad,1,74
500990-v1.0.0-bad,2,117
501041-v1.0.0-bad,1,53
501052-v1.0.0-bad,0,0
501050-v1.0.0-bad,1,39
501038-v1.0.0-bad,2,59
501042-v1.0.0-bad,1,55
501048-v1.0.0-bad,1,59
501054-v1.0.0-bad,0,0
501043-v1.0.0-bad,1,76
501045-v1.0.0-bad,1,59
501055-v1.0.0-bad,0,0
501035-v1.0.0-bad,1,74
501044-v1.0.0-bad,1,76
501037-v1.0.0-bad,1,72
501051-v1.0.0-bad,1,50
501036-v1.0.0-bad,1,83
501057-v1.0.0-bad,0,0
501027-v1.0.0-bad,1,74
501046-v1.0.0-bad,1,59
501053-v1.0.0-bad,1,60
501047-v1.0.0-bad,1,76
501056-v1.0.0-bad,1,95
72-v1.0.0-bad,1,205
